#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
4.176667,7,12103.869727
6.38,7,12126.539212
7.23,7,12150.047905
6.61,7,12172.698488
2.26,7,12195.726366
6.546667,7,12218.666082
6.23,7,12241.265542
4.386667,7,12263.885717
8.94,7,12287.434322
6.476667,7,12310.220079
7.87,7,12333.677253
3.19,7,12356.953915
6.346667,7,12380.036254
7.54,7,12402.973734
0.733333,7,12425.506288
8.873333,7,12449.05489
7.623333,7,12471.684613
6.69,7,12494.484273
6.006667,7,12518.112153
6.263333,7,12541.138431
6.753333,7,12564.299488
4.006667,7,12587.213551
7.136667,7,12609.869372
8.58,7,12633.82873
6.966667,7,12656.528848
5.03,7,12679.416202
6.11,7,12702.462363
7.523333,7,12725.404794
3.883333,7,12748.477082
8.17,7,12771.917014
6.946667,7,12794.506197
6.37,7,12817.218616
4.323333,7,12840.487877
6.623333,7,12863.39153
5.8,7,12886.188376
3.82,7,12909.03915
5.686667,7,12931.933264
6.4,7,12954.782139
7.076667,7,12977.540383
5.62,7,13000.838326
6.363333,7,13023.475289
6.113333,7,13046.120942
4.796667,7,13069.624632
8.66,7,13093.139178
6.193333,7,13116.179779
6.79,7,13138.922083
4.8,7,13162.338066
7.45,7,13185.23492
8.63,7,13208.930031
3.31,7,13231.733552
9.603333,7,13255.411367
6.153333,7,13277.962666
5.26,7,13300.876174
6.25,7,13323.816151
8.116667,7,13346.438647
6.513333,7,13369.880856
5.233333,7,13393.05303
6.626667,7,13415.743773
6.42,7,13438.779748
6.02,7,13461.696844
5.483333,7,13484.617434
6.0,7,13507.399136
6.993333,7,13530.648416
5.703333,7,13554.096085
6.476667,7,13576.568222
6.21,7,13599.598729
3.633333,7,13622.248986
5.953333,7,13645.760475
6.396667,7,13668.70046
6.526667,7,13691.752537
5.026667,7,13715.09785
6.486667,7,13737.740853
5.55,7,13760.769031
5.233333,7,13783.367615
4.996667,7,13806.640995
8.67,7,13830.434544
6.353333,7,13853.58086
3.496667,7,13876.919509
6.383333,7,13899.620143
8.506667,7,13923.416775
1.153333,7,13945.788901
8.556667,7,13969.644887
6.553333,7,13992.731427
5.836667,7,14015.531043
2.523333,7,14038.324409
4.693333,7,14061.335242
6.686667,7,14085.067779
3.9,7,14107.904913
5.66,7,14130.504398
9.27,7,14154.094783
7.253333,7,14177.289773
3.706667,7,14200.344587
7.763333,7,14223.239121
10.356667,7,14247.15212
5.113333,7,14270.616617
7.22,7,14293.304551
6.376667,7,14316.052314
8.556667,7,14338.97457
4.626667,7,14361.680995
6.243333,7,14384.932408
5.406667,7,14407.943055
3.796667,7,14430.955126
5.933333,7,14453.476953
7.86,7,14477.263539
7.683333,7,14499.871452
3.513333,7,14522.694191
6.68,7,14545.661956
7.283333,7,14568.712623
4.526667,7,14591.336946
7.553333,7,14615.010605
8.653333,7,14638.246794
8.003333,7,14661.489854
3.676667,7,14685.251381
7.946667,7,14708.979989
6.69,7,14732.137541
3.786667,7,14755.150695
9.756667,7,14778.778192
7.363333,7,14802.412094
5.823333,7,14825.718162
7.75,7,14849.777765
7.49,7,14872.968211
8.39,7,14896.547982
4.54,7,14920.291249
8.13,7,14943.375061
8.243333,7,14966.192265
5.03,7,14988.972237
9.26,7,15012.936349
6.913333,7,15035.775758
7.273333,7,15058.932706
0.946667,7,15081.440517
