	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
150	74.0	6089	8	89.8	0.95	0.0	-63.0	2022-07-18 20:57:03.708528
151	72.0	6353	8	89.8	1.09	0.0	-61.0	2022-07-18 20:57:04.717587
152	74.0	5879	8	89.8	0.96	0.0	-63.0	2022-07-18 20:57:05.704451
153	75.0	6622	8	89.8	0.81	0.0	-64.0	2022-07-18 20:57:06.764716
154	72.0	6994	8	89.8	0.77	0.0	-61.0	2022-07-18 20:57:07.730696
155	72.0	5939	8	89.8	1.96	0.0	-61.0	2022-07-18 20:57:08.688385
156	73.0	5346	8	89.8	1.18	0.0	-62.0	2022-07-18 20:57:09.723547
157	75.0	6876	8	89.8	0.83	0.0	-64.0	2022-07-18 20:57:10.699458
158	71.0	6709	8	89.8	0.8	0.0	-61.0	2022-07-18 20:57:11.795735
159	76.0	6764	8	89.8	0.89	0.0	-65.0	2022-07-18 20:57:12.712432
160	74.0	6217	8	89.8	0.95	0.0	-63.0	2022-07-18 20:57:13.736441
161	73.0	6870	8	89.8	0.83	0.0	-62.0	2022-07-18 20:57:14.712153
162	74.0	6761	8	89.8	0.9	0.0	-63.0	2022-07-18 20:57:15.720445
163	72.0	6160	8	89.8	1.33	0.0	-61.0	2022-07-18 20:57:16.728432
164	76.0	6497	8	89.8	0.89	0.0	-65.0	2022-07-18 20:57:17.704430
165	72.0	6790	8	89.8	0.81	0.0	-61.0	2022-07-18 20:57:18.724426
166	76.0	6775	8	89.8	0.94	0.0	-65.0	2022-07-18 20:57:19.799249
167	71.0	6371	8	89.8	1.15	0.0	-61.0	2022-07-18 20:57:20.704507
168	77.0	6590	8	89.8	0.99	0.0	-66.0	2022-07-18 20:57:21.742366
169	73.0	5834	8	89.8	0.87	0.0	-62.0	2022-07-18 20:57:22.736434
170	72.0	6426	8	89.8	0.9	0.0	-61.0	2022-07-18 20:57:23.736436
171	74.0	6437	8	88.4	0.89	0.0	-63.0	2022-07-18 20:57:24.732440
172	73.0	6495	8	90.0	1.01	0.0	-62.0	2022-07-18 20:57:25.772320
173	74.0	6197	8	90.0	0.96	0.0	-63.0	2022-07-18 20:57:26.748433
174	74.0	5897	8	90.0	1.07	0.0	-63.0	2022-07-18 20:57:27.732471
175	77.0	5366	8	90.0	1.04	0.0	-66.0	2022-07-18 20:57:28.764420
176	72.0	6744	8	90.0	0.82	0.0	-61.0	2022-07-18 20:57:29.760574
177	77.0	5641	8	90.0	1.29	0.0	-66.0	2022-07-18 20:57:30.748431
178	73.0	6034	8	90.0	1.12	0.0	-62.0	2022-07-18 20:57:31.724620
179	73.0	5323	8	90.0	1.37	0.0	-62.0	2022-07-18 20:57:32.791685
180	71.0	5085	8	90.2	1.18	0.0	-61.0	2022-07-18 20:57:33.752464
181	73.0	6185	8	90.2	0.97	0.0	-62.0	2022-07-18 20:57:34.754661
182	71.0	6064	8	90.2	0.87	0.0	-61.0	2022-07-18 20:57:35.740429
183	73.0	6487	8	90.2	1.53	0.0	-62.0	2022-07-18 20:57:36.791845
184	75.0	6603	8	90.2	0.8	0.0	-64.0	2022-07-18 20:57:37.752426
185	72.0	5394	8	90.2	1.09	0.0	-61.0	2022-07-18 20:57:38.756315
186	77.0	4583	8	90.2	1.52	0.0	-66.0	2022-07-18 20:57:39.752772
187	70.0	5958	8	90.2	0.93	0.0	-60.0	2022-07-18 20:57:40.744504
188	73.0	5371	8	90.2	1.07	0.0	-62.0	2022-07-18 20:57:41.727360
189	75.0	5431	8	90.2	0.98	0.0	-64.0	2022-07-18 20:57:42.760447
190	72.0	6724	8	90.2	0.91	0.0	-61.0	2022-07-18 20:57:43.755133
191	75.0	5200	8	90.2	1.19	0.0	-64.0	2022-07-18 20:57:44.735533
192	74.0	6371	8	90.2	1.6	0.0	-63.0	2022-07-18 20:57:45.788438
193	74.0	6230	8	90.2	0.9	0.0	-63.0	2022-07-18 20:57:46.760372
194	73.0	4536	8	90.2	2.57	0.0	-62.0	2022-07-18 20:57:47.774377
195	72.0	6826	8	90.2	0.9	0.0	-61.0	2022-07-18 20:57:48.748469
196	73.0	6307	8	90.2	0.85	0.0	-62.0	2022-07-18 20:57:49.783491
197	76.0	5460	8	90.2	1.44	0.0	-65.0	2022-07-18 20:57:50.768431
198	72.0	6019	8	90.2	0.89	0.0	-61.0	2022-07-18 20:57:51.742706
199	72.0	6026	8	90.2	0.93	0.0	-61.0	2022-07-18 20:57:52.752436
200	75.0	6816	8	90.2	1.72	0.0	-64.0	2022-07-18 20:57:53.794025
201	73.0	5501	8	90.2	0.99	0.0	-62.0	2022-07-18 20:57:54.764453
202	70.0	6380	8	90.2	0.83	0.0	-60.0	2022-07-18 20:57:55.812497
203	70.0	6291	8	90.2	0.93	0.0	-60.0	2022-07-18 20:57:56.743462
204	77.0	5597	8	90.2	0.93	0.0	-66.0	2022-07-18 20:57:57.798282
205	72.0	6320	8	90.2	1.14	0.0	-61.0	2022-07-18 20:57:58.773747
206	74.0	6503	8	90.2	0.96	0.0	-63.0	2022-07-18 20:57:59.816755
207	73.0	5595	8	90.2	0.93	0.0	-62.0	2022-07-18 20:58:00.826627
208	75.0	6048	8	90.2	1.08	0.0	-64.0	2022-07-18 20:58:01.740501
209	74.0	5694	8	90.2	0.88	0.0	-63.0	2022-07-18 20:58:02.797313
210	72.0	5278	8	90.2	0.98	0.0	-61.0	2022-07-18 20:58:03.842822
211	73.0	4983	8	90.2	1.17	0.0	-62.0	2022-07-18 20:58:04.764418
212	70.0	6922	8	90.2	0.84	0.0	-60.0	2022-07-18 20:58:05.792723
213	74.0	6418	8	90.2	0.97	0.0	-63.0	2022-07-18 20:58:06.784737
214	73.0	6904	8	90.2	1.29	0.0	-62.0	2022-07-18 20:58:07.774621
215	73.0	5647	8	90.2	1.09	0.0	-62.0	2022-07-18 20:58:08.782566
216	74.0	6064	8	90.2	1.07	0.0	-63.0	2022-07-18 20:58:09.803578
217	73.0	5962	8	90.2	0.91	0.0	-62.0	2022-07-18 20:58:10.797935
218	73.0	5309	8	90.2	0.98	0.0	-62.0	2022-07-18 20:58:11.800415
219	72.0	5561	8	90.2	1.01	0.0	-61.0	2022-07-18 20:58:12.888450
220	73.0	6637	8	90.2	0.83	0.0	-62.0	2022-07-18 20:58:13.767614
221	73.0	6417	8	90.2	0.89	0.0	-62.0	2022-07-18 20:58:14.780433
222	77.0	5778	8	90.2	1.07	0.0	-66.0	2022-07-18 20:58:15.780415
223	71.0	5879	8	90.2	0.95	0.0	-61.0	2022-07-18 20:58:16.776540
224	75.0	6347	8	90.2	0.82	0.0	-64.0	2022-07-18 20:58:17.796435
225	73.0	6761	8	90.2	0.88	0.0	-62.0	2022-07-18 20:58:18.881267
226	73.0	6386	8	90.2	0.92	0.0	-62.0	2022-07-18 20:58:19.802166
227	75.0	5679	8	90.2	0.98	0.0	-64.0	2022-07-18 20:58:20.780421
228	73.0	6310	8	90.2	1.15	0.0	-62.0	2022-07-18 20:58:21.822171
229	74.0	6720	8	90.2	0.94	0.0	-63.0	2022-07-18 20:58:22.760648
230	75.0	6065	8	90.2	0.81	0.0	-64.0	2022-07-18 20:58:23.813741
231	71.0	6651	8	90.2	1.35	0.0	-61.0	2022-07-18 20:58:24.800693
232	79.0	6336	8	90.2	0.86	0.0	-67.0	2022-07-18 20:58:25.843122
233	70.0	6520	8	90.2	0.96	0.0	-60.0	2022-07-18 20:58:26.796791
234	73.0	5989	8	90.2	0.88	0.0	-62.0	2022-07-18 20:58:27.791059
235	73.0	5608	8	90.2	1.08	0.0	-62.0	2022-07-18 20:58:28.780439
236	73.0	6754	8	90.2	0.84	0.0	-62.0	2022-07-18 20:58:29.804439
237	73.0	6364	8	90.2	0.95	0.0	-62.0	2022-07-18 20:58:30.800418
238	75.0	5774	8	90.2	0.86	0.0	-64.0	2022-07-18 20:58:31.818767
239	71.0	6616	8	90.2	1.05	0.0	-61.0	2022-07-18 20:58:32.807000
240	72.0	6286	8	90.2	1.07	0.0	-61.0	2022-07-18 20:58:33.791504
241	74.0	5965	8	90.2	0.87	0.0	-63.0	2022-07-18 20:58:34.792431
242	73.0	5797	8	90.2	0.97	0.0	-62.0	2022-07-18 20:58:35.788920
243	72.0	5394	8	90.2	1.0	0.0	-61.0	2022-07-18 20:58:36.880395
244	76.0	6585	8	90.2	0.84	0.0	-65.0	2022-07-18 20:58:37.835493
245	72.0	5931	8	90.2	1.73	0.0	-61.0	2022-07-18 20:58:38.802169
246	74.0	6028	8	90.2	0.96	0.0	-63.0	2022-07-18 20:58:39.848416
247	75.0	5848	8	90.2	0.93	0.0	-64.0	2022-07-18 20:58:40.923655
248	73.0	6775	8	90.2	1.15	0.0	-62.0	2022-07-18 20:58:41.832507
249	75.0	6161	8	90.2	1.08	0.0	-64.0	2022-07-18 20:58:42.835582
250	73.0	6608	8	90.2	0.77	0.0	-62.0	2022-07-18 20:58:43.805900
251	73.0	5862	8	90.2	1.27	0.0	-62.0	2022-07-18 20:58:44.810623
252	73.0	5316	8	90.2	0.96	0.0	-62.0	2022-07-18 20:58:45.824440
253	70.0	6006	8	90.2	0.89	0.0	-60.0	2022-07-18 20:58:46.792417
