#{"t_start": 1661258181.6065865, "env_id": null}
r,l,t
-3.4,7,26139.567854
9.24,7,26162.433745
9.18,7,26185.223576
6.64,7,26208.141175
-6.0,7,26231.276862
3.0,7,26254.276001
7.9,7,26277.385814
8.34,7,26300.383002
-3.33,7,26323.229224
1.93,7,26346.277648
8.0,7,26369.13374
2.49,7,26392.221876
1.23,7,26415.19881
-6.0,7,26438.340286
5.9,7,26461.423154
8.53,7,26484.420932
5.87,7,26507.449582
-6.0,7,26530.544254
6.61,7,26553.608832
9.97,7,26576.468858
8.36,7,26599.556283
-3.33,7,26622.682161
0.86,7,26645.856934
9.19,7,26668.81049
8.63,7,26691.974561
1.24,7,26715.091786
-6.0,7,26738.273034
8.07,7,26761.24645
-1.0,7,26784.51469
5.03,7,26807.469471
-6.0,7,26830.39116
3.16,7,26853.657912
7.96,7,26876.509709
10.0,7,26899.403779
-3.5,7,26922.463685
-3.77,7,26945.705036
9.07,7,26968.653555
11.32,7,26991.474919
5.24,7,27014.664972
-6.0,7,27037.721122
10.53,7,27060.925137
2.8,7,27083.96558
9.06,7,27106.800531
-6.0,7,27129.803956
-3.83,7,27153.188372
9.13,7,27176.739232
8.73,7,27199.805996
-3.5,7,27222.756335
-0.93,7,27245.854224
10.95,7,27269.028113
0.94,7,27291.997926
3.53,7,27315.067282
-6.0,7,27338.273543
8.37,7,27361.427106
9.87,7,27384.245933
10.03,7,27407.353244
-6.0,7,27430.573995
-3.7,7,27454.15084
8.59,7,27477.09069
1.1,7,27500.214579
-3.23,7,27523.384838
-0.57,7,27546.487344
9.26,7,27569.643535
8.71,7,27593.129707
3.67,7,27616.040051
-6.0,7,27639.473117
5.8,7,27662.339303
1.04,7,27685.409897
9.04,7,27708.677975
-6.0,7,27731.826606
3.3,7,27755.389757
8.74,7,27778.211049
9.54,7,27801.312823
-3.5,7,27824.56863
-1.4,7,27847.644321
9.23,7,27870.526286
8.51,7,27893.701226
1.5,7,27916.710888
-6.0,7,27939.911806
2.96,7,27963.001511
8.24,7,27985.927595
10.1,7,28008.980506
-6.0,7,28031.931714
-6.0,7,28055.360596
1.13,7,28078.614522
9.54,7,28101.443353
-0.66,7,28124.567472
-3.8,7,28147.717085
8.46,7,28170.827392
8.7,7,28193.878447
3.93,7,28216.717966
-6.0,7,28239.900736
8.21,7,28263.009974
7.61,7,28286.116434
8.36,7,28309.049377
-6.0,7,28332.293505
3.26,7,28355.432266
8.29,7,28378.471708
10.2,7,28401.468302
-3.47,7,28424.508607
-1.43,7,28447.613511
7.73,7,28470.689349
8.6,7,28493.548492
3.67,7,28516.456582
-6.0,7,28539.443223
8.84,7,28562.675969
8.98,7,28585.685835
3.37,7,28608.878255
-6.0,7,28631.842795
2.64,7,28655.02606
9.01,7,28677.969194
8.83,7,28701.207635
-1.26,7,28724.173998
-0.8,7,28747.78894
7.96,7,28770.754186
11.99,7,28793.755596
3.27,7,28817.160841
-6.0,7,28840.248049
8.46,7,28863.246718
8.47,7,28886.57986
8.86,7,28909.650908
-6.0,7,28932.753866
3.64,7,28955.911827
4.9,7,28979.015509
9.19,7,29002.119154
-3.2,7,29025.243291
-6.0,7,29048.53108
7.6,7,29071.65088
7.28,7,29094.826313
0.9,7,29117.798219
-6.0,7,29140.970309
7.4,7,29164.029619
7.65,7,29187.185801
8.37,7,29210.17171
-6.0,7,29233.38039
-1.63,7,29256.696417
5.83,7,29279.771322
-3.53,7,29302.933368
-1.24,7,29325.958675
-6.0,7,29349.212432
7.6,7,29372.431735
5.11,7,29395.433779
0.84,7,29418.509931
-6.0,7,29441.903233
-1.47,7,29464.933597
5.03,7,29487.968558
2.8,7,29510.945091
-6.0,7,29534.155077
5.47,7,29557.395463
5.67,7,29580.408641
3.2,7,29603.527195
-3.23,7,29626.680354
-3.8,7,29650.150537
7.69,7,29673.152592
7.3,7,29696.01244
1.04,7,29718.984205
-6.0,7,29742.467683
7.34,7,29765.600709
7.4,7,29788.767624
-1.4,7,29811.971123
-6.0,7,29835.103987
-3.97,7,29858.328217
9.33,7,29881.260506
-1.6,7,29904.327408
-3.43,7,29927.562142
-6.0,7,29950.869326
5.0,7,29973.884002
-1.43,7,29996.991187
-3.5,7,30020.035526
-6.0,7,30043.228599
-3.43,7,30066.279597
7.43,7,30089.323477
6.24,7,30112.46523
-6.0,7,30135.539576
-1.8,7,30158.7714
-3.5,7,30181.810323
-1.33,7,30204.845482
-3.63,7,30227.904755
-1.54,7,30250.907118
8.9,7,30273.90269
-1.4,7,30297.370258
0.96,7,30320.290756
-6.0,7,30343.452697
2.61,7,30366.640947
0.6,7,30389.570589
8.34,7,30412.553813
-6.0,7,30435.563332
5.43,7,30458.711109
7.66,7,30481.84755
8.63,7,30504.711344
-1.37,7,30527.536537
-0.8,7,30550.575284
9.67,7,30573.777959
8.06,7,30596.68877
-3.5,7,30619.729819
-6.0,7,30643.109723
8.81,7,30666.188734
9.4,7,30689.088057
9.43,7,30712.00243
-6.0,7,30735.050719
3.1,7,30758.006701
10.12,7,30780.999678
9.87,7,30803.801512
-3.87,7,30826.844244
-6.0,7,30850.21415
5.5,7,30873.189551
5.25,7,30896.415241
0.46,7,30919.38096
-6.0,7,30942.483776
9.34,7,30965.618926
6.53,7,30988.600513
8.14,7,31011.584472
-6.0,7,31034.699213
4.14,7,31057.637832
8.16,7,31080.925465
7.7,7,31103.980183
-1.17,7,31127.093434
-6.0,7,31150.423891
-3.63,7,31173.453238
7.2,7,31196.501847
3.19,7,31219.692419
-6.0,7,31242.778902
8.47,7,31265.666198
9.14,7,31288.640086
8.96,7,31311.78198
-6.0,7,31334.93421
-3.97,7,31358.103722
-1.73,7,31381.186684
-1.63,7,31404.435727
-3.5,7,31427.53483
-1.24,7,31450.608701
8.54,7,31473.594797
9.0,7,31496.675766
3.56,7,31519.654552
-6.0,7,31542.744977
7.17,7,31565.752829
8.26,7,31588.626471
-1.17,7,31611.740186
-6.0,7,31634.826014
-1.9,7,31657.926672
2.44,7,31681.138486
-3.5,7,31704.299626
-3.4,7,31727.307273
-6.0,7,31750.777439
-1.7,7,31774.020416
4.9,7,31797.063008
2.7,7,31820.074839
-6.0,7,31843.203715
7.16,7,31866.302423
4.69,7,31889.409485
-3.77,7,31912.462279
-6.0,7,31935.534549
-6.0,7,31958.74851
-3.5,7,31981.860779
-3.47,7,32005.013951
-3.47,7,32028.091831
-1.83,7,32051.402316
4.63,7,32074.453228
7.07,7,32097.402302
-3.6,7,32120.495277
-6.0,7,32143.659186
7.6,7,32166.801077
1.06,7,32189.885351
1.07,7,32213.087505
-6.0,7,32235.995599
4.17,7,32259.378865
-1.5,7,32282.416101
4.7,7,32305.662355
-3.37,7,32328.858215
-1.43,7,32352.0455
1.2,7,32375.154287
-3.27,7,32398.23823
-3.53,7,32421.327667
-6.0,7,32444.692798
4.81,7,32467.669096
4.8,7,32490.762373
-1.23,7,32513.950176
-6.0,7,32537.042747
3.23,7,32560.242308
7.94,7,32583.206093
5.07,7,32606.218518
-3.73,7,32629.290998
-1.7,7,32652.748036
8.14,7,32675.756507
-1.7,7,32698.821079
-1.47,7,32721.895582
-6.0,7,32744.998852
7.41,7,32768.000656
5.0,7,32791.116398
-1.7,7,32814.195981
-6.0,7,32837.127124
-6.0,7,32860.249558
7.23,7,32883.57785
-1.33,7,32906.669029
-3.43,7,32929.761051
-3.97,7,32953.020627
6.77,7,32976.086984
2.77,7,32999.09763
-1.5,7,33022.174798
-6.0,7,33045.412732
7.32,7,33068.601461
6.86,7,33091.606611
4.76,7,33114.735753
-6.0,7,33137.84113
-6.0,7,33161.095151
-1.74,7,33184.220556
4.54,7,33207.133671
-3.6,7,33230.177004
-6.0,7,33253.633437
8.26,7,33276.598875
5.64,7,33299.657248
0.17,7,33322.682206
-6.0,7,33346.001928
6.44,7,33369.003093
0.43,7,33392.056354
7.39,7,33415.307319
-6.0,7,33438.397309
-3.97,7,33461.569496
2.3,7,33484.599025
-1.56,7,33507.765156
-3.73,7,33530.823491
-6.0,7,33553.958585
8.71,7,33576.759724
10.86,7,33599.787113
-1.6,7,33623.047712
-6.0,7,33646.065417
5.5,7,33669.157424
2.5,7,33692.235767
5.0,7,33715.273796
-6.0,7,33738.307434
-1.74,7,33761.432621
8.13,7,33784.460706
-3.53,7,33807.624211
-3.7,7,33830.763114
-1.73,7,33854.231887
7.23,7,33877.28683
5.21,7,33900.356781
-3.73,7,33923.543597
-6.0,7,33946.806122
7.23,7,33969.852012
8.05,7,33992.89046
5.06,7,34015.898464
-6.0,7,34038.792456
3.23,7,34062.040282
8.3,7,34085.139309
9.07,7,34108.03029
-1.5,7,34131.040229
-6.0,7,34154.378551
7.79,7,34177.775123
8.14,7,34201.131867
1.56,7,34224.195101
-6.0,7,34247.130185
9.9,7,34270.194807
7.02,7,34293.452351
9.14,7,34316.382369
-6.0,7,34339.505934
-6.0,7,34362.733061
-1.37,7,34385.771194
2.59,7,34408.818601
-3.5,7,34431.919367
-6.0,7,34455.154857
0.86,7,34478.196419
11.39,7,34501.157264
3.83,7,34524.061587
-6.0,7,34547.328491
8.66,7,34570.21185
9.07,7,34593.726244
0.7,7,34616.717692
-6.0,7,34639.850539
-3.67,7,34663.102559
6.93,7,34686.031736
7.61,7,34708.994707
-1.6,7,34732.226054
-0.67,7,34755.379055
10.0,7,34778.346668
6.76,7,34801.484332
1.21,7,34824.634114
-6.0,7,34847.856346
-1.43,7,34870.859895
-1.7,7,34893.902087
11.46,7,34917.238733
-6.0,7,34940.472281
-3.83,7,34963.735714
2.76,7,34987.043112
5.4,7,35010.227996
-3.5,7,35033.280037
-6.0,7,35056.515151
0.56,7,35079.705482
0.96,7,35102.912747
1.13,7,35125.708033
-6.0,7,35148.990595
7.73,7,35172.126886
7.8,7,35195.132556
3.36,7,35218.196353
-6.0,7,35241.210461
5.76,7,35264.399451
1.23,7,35287.633716
-1.43,7,35310.777051
-3.67,7,35333.918506
-6.0,7,35357.27165
0.73,7,35380.243347
10.07,7,35403.115699
1.4,7,35426.04418
-6.0,7,35449.386887
9.2,7,35472.576252
-0.77,7,35495.640756
2.7,7,35518.654008
-6.0,7,35541.923864
0.26,7,35565.153705
-1.3,7,35588.192649
-3.93,7,35611.237231
-3.77,7,35634.364655
0.53,7,35657.655844
-0.83,7,35680.890082
4.68,7,35703.927688
1.8,7,35727.040057
-6.0,7,35750.289653
-1.36,7,35773.283379
5.06,7,35796.255073
0.63,7,35819.329638
-6.0,7,35842.476989
2.8,7,35865.609564
7.2,7,35888.87329
1.06,7,35911.955851
-3.73,7,35935.041318
-6.0,7,35958.271659
9.93,7,35981.300206
4.9,7,36004.45185
1.17,7,36027.541326
-6.0,7,36050.890742
-1.53,7,36074.051844
-1.5,7,36097.104201
0.93,7,36120.021642
-6.0,7,36143.046384
-3.97,7,36166.225884
0.96,7,36189.434886
1.4,7,36212.651631
-3.73,7,36235.824911
-6.0,7,36259.203424
3.23,7,36282.07755
8.0,7,36305.239069
-1.7,7,36328.319961
-6.0,7,36351.42169
0.79,7,36374.568889
1.44,7,36397.772582
5.32,7,36420.886056
-6.0,7,36444.028737
0.41,7,36467.307794
0.5,7,36490.303358
4.69,7,36513.641259
-3.97,7,36536.676617
0.46,7,36559.8834
10.0,7,36582.966548
8.6,7,36605.897391
1.74,7,36629.033489
-6.0,7,36652.09654
8.45,7,36675.193968
10.91,7,36698.252264
6.9,7,36721.118225
-6.0,7,36744.434913
-1.64,7,36767.993988
6.5,7,36790.99856
11.07,7,36814.305229
-3.93,7,36837.401935
-3.8,7,36860.709601
0.54,7,36883.874716
7.36,7,36906.828692
1.7,7,36929.705791
-6.0,7,36952.982494
8.93,7,36975.70424
9.1,7,36998.861791
6.77,7,37021.960515
-6.0,7,37045.074157
-6.0,7,37068.194667
7.57,7,37091.106484
4.96,7,37114.337662
-3.83,7,37137.710535
-3.9,7,37160.967792
8.04,7,37183.918736
3.3,7,37207.072573
-3.7,7,37230.144617
-6.0,7,37253.359109
8.26,7,37276.221757
7.93,7,37299.015855
4.23,7,37322.258331
-6.0,7,37345.235726
6.1,7,37368.766229
3.26,7,37391.811675
8.84,7,37414.817198
-3.97,7,37437.740859
-3.6,7,37460.708837
3.5,7,37483.72013
8.4,7,37506.700211
-1.37,7,37529.539505
-6.0,7,37552.889965
-1.26,7,37576.126251
3.16,7,37599.493217
0.96,7,37622.587777
-6.0,7,37645.866461
-6.0,7,37669.313707
-1.24,7,37692.622048
5.26,7,37715.664934
-6.0,7,37738.757897
-6.0,7,37762.058406
-1.47,7,37785.119771
1.1,7,37808.38017
-1.14,7,37831.460643
-6.0,7,37854.885708
7.27,7,37878.101604
5.38,7,37901.250617
0.91,7,37924.41309
-6.0,7,37947.577741
-6.0,7,37970.802879
-1.66,7,37993.86617
4.8,7,38016.803319
-6.0,7,38039.933684
-6.0,7,38063.345081
0.8,7,38086.433336
6.77,7,38109.553658
0.93,7,38132.510413
-6.0,7,38155.592869
6.01,7,38178.556421
9.67,7,38201.327724
1.06,7,38224.314504
-6.0,7,38247.469285
-3.83,7,38270.694029
7.83,7,38293.62562
8.28,7,38316.611025
-3.87,7,38339.718012
0.6,7,38362.783572
7.8,7,38385.645716
7.38,7,38408.724952
1.53,7,38431.764447
-3.57,7,38454.771234
10.33,7,38477.993215
10.46,7,38501.2871
5.14,7,38524.39703
-6.0,7,38547.623462
1.77,7,38570.467413
9.67,7,38593.421806
10.13,7,38616.529402
-3.77,7,38639.668785
1.1,7,38662.914629
8.63,7,38685.978448
5.14,7,38709.049062
1.9,7,38731.900895
-6.0,7,38755.002731
7.0,7,38777.892758
10.1,7,38801.136555
9.2,7,38824.012272
-6.0,7,38846.944657
7.76,7,38870.709924
8.63,7,38893.839259
8.23,7,38916.934854
-3.93,7,38939.672648
0.54,7,38963.101868
9.23,7,38986.143174
9.14,7,39009.307388
1.7,7,39032.306347
-3.83,7,39055.199599
10.07,7,39078.153401
6.0,7,39101.106871
8.21,7,39123.968065
-6.0,7,39146.745385
5.5,7,39170.089713
10.24,7,39192.884464
9.9,7,39216.198442
-1.33,7,39239.104014
-0.63,7,39262.388243
9.64,7,39285.328897
11.91,7,39308.683101
4.73,7,39331.545272
-6.0,7,39355.106162
8.03,7,39378.700307
4.14,7,39401.534847
8.77,7,39424.642256
-6.0,7,39447.707403
5.1,7,39470.772001
9.36,7,39493.544679
11.56,7,39516.444716
-1.2,7,39539.350506
-0.6,7,39562.454372
9.67,7,39585.552004
10.26,7,39608.348266
4.07,7,39631.265981
-6.0,7,39654.213672
8.53,7,39676.984341
10.39,7,39700.126558
9.0,7,39723.176509
-6.0,7,39746.068719
1.1,7,39769.414686
7.91,7,39792.420415
4.96,7,39815.386498
-1.57,7,39838.274939
-1.5,7,39861.377962
6.99,7,39884.343508
6.23,7,39907.349918
3.27,7,39930.194632
-6.0,7,39953.043339
9.83,7,39976.169085
7.37,7,39999.402293
9.09,7,40022.336859
-6.0,7,40045.211196
1.3,7,40068.544969
7.93,7,40091.7429
7.76,7,40114.658458
-1.57,7,40137.599993
-3.73,7,40161.095681
9.62,7,40183.995206
6.71,7,40207.235345
0.63,7,40230.075502
-6.0,7,40253.205989
8.47,7,40276.310947
8.79,7,40299.230251
9.17,7,40322.094534
-6.0,7,40344.919529
2.0,7,40367.941367
8.0,7,40390.829633
9.2,7,40413.626963
0.5,7,40436.579744
-3.4,7,40459.826081
8.07,7,40482.677643
10.14,7,40505.62323
5.7,7,40528.596848
-6.0,7,40551.489728
7.73,7,40574.659852
9.26,7,40597.476541
10.33,7,40620.32568
-3.73,7,40643.297123
0.44,7,40666.394815
9.24,7,40689.309797
9.46,7,40712.204415
0.93,7,40735.070429
-6.0,7,40758.888587
5.5,7,40781.757124
7.13,7,40804.820397
8.97,7,40827.936964
-6.0,7,40850.937613
2.13,7,40873.798887
9.36,7,40897.042818
8.67,7,40920.024725
-3.87,7,40943.033292
-1.6,7,40966.072496
6.71,7,40989.000661
8.56,7,41012.282539
3.0,7,41035.183419
-6.0,7,41058.202445
10.09,7,41081.618895
11.54,7,41105.067135
11.59,7,41128.00885
-6.0,7,41150.914754
6.53,7,41173.905971
7.64,7,41196.918468
7.61,7,41219.904942
-1.34,7,41242.80355
-0.6,7,41265.963658
9.74,7,41288.885345
9.23,7,41312.117909
3.76,7,41335.0174
-6.0,7,41358.128891
5.7,7,41381.223657
8.57,7,41404.236765
7.36,7,41427.475669
-6.0,7,41450.475017
3.5,7,41473.425815
10.06,7,41496.354606
8.23,7,41519.21269
-1.17,7,41542.131602
-1.53,7,41565.346323
7.63,7,41588.320474
7.74,7,41611.394187
3.23,7,41634.351957
-6.0,7,41657.34744
5.39,7,41680.327363
7.82,7,41703.182288
7.36,7,41726.179316
-6.0,7,41749.084229
4.8,7,41772.350768
9.07,7,41795.367192
5.54,7,41818.403158
-1.37,7,41841.551586
-6.0,7,41864.65792
4.86,7,41887.61571
2.97,7,41910.624686
5.77,7,41933.566739
-6.0,7,41956.511273
6.06,7,41979.758118
2.63,7,42002.849866
2.6,7,42025.796718
-6.0,7,42048.71772
1.64,7,42071.81419
8.3,7,42094.728471
8.61,7,42117.793226
-1.37,7,42140.739881
-6.0,7,42164.212098
8.37,7,42187.075071
8.91,7,42210.098037
6.96,7,42233.054672
-6.0,7,42256.053107
0.63,7,42279.412713
9.07,7,42302.441296
11.27,7,42325.43624
-6.0,7,42348.270257
1.24,7,42371.538584
8.6,7,42394.479333
8.04,7,42417.446511
1.24,7,42440.447526
-6.0,7,42463.633098
10.96,7,42486.730065
10.63,7,42509.808157
7.87,7,42532.758075
-6.0,7,42555.734266
7.1,7,42578.729199
8.07,7,42601.768803
5.2,7,42624.771203
-6.0,7,42647.482245
1.77,7,42670.500853
5.6,7,42693.545927
9.23,7,42716.397791
1.76,7,42739.304205
-6.0,7,42762.380431
6.71,7,42785.720825
8.07,7,42808.570063
9.34,7,42831.439614
-6.0,7,42854.423866
-3.77,7,42877.756028
0.76,7,42900.757143
8.03,7,42923.79549
-3.83,7,42946.656829
-1.06,7,42969.805784
9.17,7,42992.595612
9.29,7,43015.890535
4.4,7,43038.78076
-6.0,7,43062.27459
8.77,7,43085.864339
9.52,7,43109.130332
8.34,7,43132.323063
-6.0,7,43155.373974
9.07,7,43178.609145
8.0,7,43201.51942
8.63,7,43225.163399
-3.93,7,43248.000486
0.77,7,43271.175998
8.92,7,43294.205074
9.14,7,43317.243749
1.03,7,43340.067361
-6.0,7,43363.297723
10.17,7,43386.683325
10.04,7,43409.728429
8.43,7,43432.86529
-6.0,7,43455.879803
6.8,7,43479.045375
7.1,7,43501.872899
7.27,7,43524.926834
-3.57,7,43547.70096
-0.1,7,43571.284794
9.31,7,43594.225621
8.13,7,43617.140145
1.57,7,43640.029561
-6.0,7,43663.328087
9.74,7,43686.516295
8.77,7,43710.014537
9.8,7,43733.117838
-6.0,7,43755.859286
8.53,7,43779.210634
8.0,7,43802.392462
7.12,7,43825.234841
-3.53,7,43848.0742
0.13,7,43871.440865
9.8,7,43894.945869
9.17,7,43917.856946
2.77,7,43940.678952
-6.0,7,43963.705356
10.06,7,43987.008699
8.23,7,44010.289347
8.3,7,44033.354844
-6.0,7,44056.484806
3.91,7,44079.972117
11.17,7,44102.743833
8.17,7,44125.800348
-1.9,7,44148.913743
-0.23,7,44172.054863
9.73,7,44195.262511
7.53,7,44218.093008
2.5,7,44240.908786
-6.0,7,44263.802984
10.13,7,44286.801281
6.31,7,44309.666552
9.3,7,44332.681838
-6.0,7,44355.722266
6.4,7,44379.12628
10.9,7,44402.535367
-6.0,7,44425.017905
-6.0,7,44447.617794
-6.0,7,44469.994318
-6.0,7,44492.377888
-6.0,7,44514.799323
-6.0,7,44537.33914
-6.0,7,44559.925296
-6.0,7,44582.433093
-6.0,7,44604.832641
-6.0,7,44627.226552
-6.0,7,44649.60202
-6.0,7,44672.162703
-6.0,7,44694.552649
-6.0,7,44716.947258
-6.0,7,44739.465289
-6.0,7,44762.123984
-6.0,7,44784.60982
-6.0,7,44806.98829
-6.0,7,44829.297751
-6.0,7,44851.827878
-6.0,7,44874.275619
-6.0,7,44896.758157
-6.0,7,44919.238197
-6.0,7,44941.762188
-6.0,7,44964.266145
-6.0,7,44986.673742
-6.0,7,45008.994071
-6.0,7,45031.403378
-6.0,7,45053.955959
-6.0,7,45076.409875
-6.0,7,45098.835309
-6.0,7,45121.346699
-6.0,7,45144.004301
-6.0,7,45166.646391
-6.0,7,45189.010515
-6.0,7,45211.43377
-6.0,7,45233.919524
-6.0,7,45256.473833
-6.0,7,45279.016037
-6.0,7,45301.430169
-6.0,7,45323.837208
-6.0,7,45346.34712
-6.0,7,45368.733256
-6.0,7,45391.116335
-6.0,7,45413.489944
-6.0,7,45435.984433
-6.0,7,45458.705478
-6.0,7,45481.200735
-6.0,7,45503.628545
-6.0,7,45526.030137
-6.0,7,45548.407989
-6.0,7,45570.892995
-6.0,7,45593.283392
-6.0,7,45615.667998
-6.0,7,45638.14947
-6.0,7,45660.713272
-6.0,7,45683.261524
-6.0,7,45705.647497
-6.0,7,45727.921682
-6.0,7,45750.439599
-6.0,7,45772.976485
-6.0,7,45795.37199
-6.0,7,45817.763554
-6.0,7,45840.366404
-6.0,7,45863.110981
-6.0,7,45885.590242
-6.0,7,45907.874456
-6.0,7,45930.280498
-6.0,7,45952.798157
-6.0,7,45975.21129
-6.0,7,45997.584257
-6.0,7,46019.98109
-6.0,7,46042.497846
-6.0,7,46064.921788
-6.0,7,46087.171409
-6.0,7,46109.516827
-6.0,7,46131.922422
-6.0,7,46154.392997
-6.0,7,46176.897817
-6.0,7,46199.298586
-6.0,7,46221.663311
-6.0,7,46244.208834
-6.0,7,46266.602189
-6.0,7,46288.970822
-6.0,7,46311.359743
-6.0,7,46333.762688
-6.0,7,46356.399316
-6.0,7,46378.888679
-6.0,7,46401.286475
-6.0,7,46423.696123
-6.0,7,46446.098323
-6.0,7,46468.697014
-6.0,7,46491.056195
-6.0,7,46513.439327
-6.0,7,46535.921439
-6.0,7,46558.505695
-6.0,7,46580.900665
-6.0,7,46603.316207
-6.0,7,46625.574552
-6.0,7,46648.054943
-6.0,7,46670.442729
-6.0,7,46692.81291
-6.0,7,46715.205979
-6.0,7,46737.739064
-6.0,7,46760.438986
-6.0,7,46782.938469
-6.0,7,46805.23873
-6.0,7,46827.619127
-6.0,7,46850.093836
-6.0,7,46872.610789
-6.0,7,46894.982787
-6.0,7,46917.333852
-6.0,7,46939.830571
-6.0,7,46962.376324
-6.0,7,46984.715653
-6.0,7,47007.089564
-6.0,7,47029.461416
-6.0,7,47051.958699
-6.0,7,47074.390635
-6.0,7,47096.754751
-6.0,7,47119.100119
-6.0,7,47141.613209
-6.0,7,47164.045956
-6.0,7,47186.458801
-6.0,7,47208.810907
-6.0,7,47231.169356
-6.0,7,47253.6638
-6.0,7,47276.050787
-6.0,7,47298.434731
-6.0,7,47320.790914
-6.0,7,47343.21086
-6.0,7,47365.65536
-6.0,7,47388.007105
-6.0,7,47410.383791
-6.0,7,47432.768554
-6.0,7,47455.247964
-6.0,7,47477.675276
-6.0,7,47500.030109
-6.0,7,47522.315023
-6.0,7,47544.790319
-6.0,7,47567.309531
-6.0,7,47589.714926
-6.0,7,47612.12077
-6.0,7,47634.518471
-6.0,7,47657.037122
-6.0,7,47679.452384
-6.0,7,47701.716476
-6.0,7,47724.111131
-6.0,7,47746.655787
-6.0,7,47769.150196
-6.0,7,47791.506923
-6.0,7,47813.855072
-6.0,7,47836.364371
-6.0,7,47858.939449
-6.0,7,47881.275567
-6.0,7,47903.652406
-6.0,7,47926.03713
-6.0,7,47948.513517
-6.0,7,47970.983751
-6.0,7,47993.37831
-6.0,7,48015.74314
-6.0,7,48038.264039
-6.0,7,48060.701333
-6.0,7,48083.169207
-6.0,7,48105.565451
-6.0,7,48127.966543
-6.0,7,48150.491119
-6.0,7,48172.988443
-6.0,7,48195.395018
-6.0,7,48217.817167
-6.0,7,48240.244989
-6.0,7,48262.776724
-6.0,7,48285.359221
-6.0,7,48307.760323
-6.0,7,48330.177894
-6.0,7,48352.737313
-6.0,7,48375.231519
-6.0,7,48397.620692
-6.0,7,48419.914065
-6.0,7,48442.436501
-6.0,7,48465.145449
-6.0,7,48487.596465
-6.0,7,48510.000911
-6.0,7,48532.380578
-6.0,7,48554.905522
-6.0,7,48577.335074
-6.0,7,48599.629883
-6.0,7,48622.01742
-6.0,7,48644.505723
-6.0,7,48666.943404
-6.0,7,48689.343748
-6.0,7,48711.747188
-6.0,7,48734.135959
-6.0,7,48756.658429
-6.0,7,48778.994332
-6.0,7,48801.39504
-6.0,7,48823.782974
-6.0,7,48846.30965
-6.0,7,48868.749076
-6.0,7,48891.143214
-6.0,7,48913.54144
-6.0,7,48935.946069
-6.0,7,48958.490385
-6.0,7,48981.029931
-6.0,7,49003.447036
-6.0,7,49025.818413
-6.0,7,49048.336931
-6.0,7,49070.78172
-6.0,7,49093.185662
-6.0,7,49115.586332
-6.0,7,49138.061952
-6.0,7,49160.752294
-6.0,7,49183.234437
-6.0,7,49205.644818
-6.0,7,49228.06911
-6.0,7,49250.636323
-6.0,7,49273.162642
-6.0,7,49295.567157
-6.0,7,49317.848477
-6.0,7,49340.400752
-6.0,7,49362.999699
-6.0,7,49385.454791
-6.0,7,49407.869426
-6.0,7,49430.279269
-6.0,7,49452.900088
-6.0,7,49475.436376
-6.0,7,49497.77422
-6.0,7,49520.207082
-6.0,7,49542.779517
-6.0,7,49565.489001
-6.0,7,49587.931261
-6.0,7,49610.342365
-6.0,7,49632.760886
-6.0,7,49655.277587
-6.0,7,49677.658167
-6.0,7,49700.072077
-6.0,7,49722.485709
-6.0,7,49745.006201
-6.0,7,49767.455714
-6.0,7,49789.843111
-6.0,7,49812.259108
-6.0,7,49834.715688
-6.0,7,49857.188523
-6.0,7,49879.671225
-6.0,7,49902.09394
-6.0,7,49924.486271
-6.0,7,49947.090695
-6.0,7,49969.648762
-6.0,7,49992.072201
-6.0,7,50014.497755
-6.0,7,50036.801111
-6.0,7,50059.412709
-6.0,7,50081.872958
-6.0,7,50104.286942
-6.0,7,50126.710449
-6.0,7,50149.262466
-6.0,7,50171.715438
-6.0,7,50194.165437
-6.0,7,50216.480523
-6.0,7,50239.027037
-6.0,7,50261.59389
-6.0,7,50284.274717
-6.0,7,50306.662445
-6.0,7,50329.089866
-6.0,7,50351.687288
-6.0,7,50374.150739
-6.0,7,50396.470777
-6.0,7,50418.900588
-6.0,7,50441.454363
-6.0,7,50464.24779
-6.0,7,50486.746901
-6.0,7,50509.173353
-6.0,7,50531.581756
-6.0,7,50554.156669
-6.0,7,50576.551537
-6.0,7,50598.952794
-6.0,7,50621.378315
-6.0,7,50643.906145
-6.0,7,50666.505101
-6.0,7,50688.959117
-6.0,7,50711.358602
-6.0,7,50733.753302
-6.0,7,50756.112135
-6.0,7,50778.531703
-6.0,7,50800.920268
-6.0,7,50823.33373
-6.0,7,50845.804156
-6.0,7,50868.230374
-6.0,7,50890.617459
-6.0,7,50913.032391
-6.0,7,50935.386934
-6.0,7,50957.940532
-6.0,7,50980.437191
-6.0,7,51002.839251
-6.0,7,51025.232645
-6.0,7,51047.763423
-6.0,7,51070.226611
-6.0,7,51092.61153
-6.0,7,51114.954687
-6.0,7,51137.33815
-6.0,7,51159.972265
-6.0,7,51182.429985
-6.0,7,51204.844719
-6.0,7,51227.269458
-6.0,7,51249.823788
-6.0,7,51272.307216
-6.0,7,51294.578914
-6.0,7,51316.948896
-6.0,7,51339.464526
-6.0,7,51362.078369
-6.0,7,51384.537268
-6.0,7,51406.917099
-6.0,7,51429.318254
-6.0,7,51451.877464
-6.0,7,51474.282876
-6.0,7,51496.683096
-6.0,7,51519.090975
-6.0,7,51541.608874
-6.0,7,51564.248729
