#{"t_start": 1660943053.494248, "env_id": null}
r,l,t
-6.0,7,16448.871187
-6.0,7,16471.484099
-6.0,7,16494.198435
-6.0,7,16517.083241
-6.0,7,16539.742058
-6.0,7,16562.44207
-6.0,7,16585.129252
-6.0,7,16607.721919
-6.0,7,16630.368097
-6.0,7,16653.097726
-6.0,7,16675.973467
-6.0,7,16698.705081
-6.0,7,16721.38613
-6.0,7,16744.026583
-6.0,7,16766.638927
-6.0,7,16789.269155
-6.0,7,16811.991448
-6.0,7,16834.761634
-6.0,7,16857.518022
-6.0,7,16880.155977
-6.0,7,16902.839681
-6.0,7,16925.53826
-6.0,7,16948.158429
-6.0,7,16970.703847
-6.0,7,16993.410599
-6.0,7,17016.154552
-6.0,7,17038.852926
-6.0,7,17061.540403
-6.0,7,17084.477749
-6.0,7,17107.150076
-6.0,7,17129.807785
-6.0,7,17152.395612
-6.0,7,17175.106128
-6.0,7,17197.791502
-6.0,7,17220.43767
-6.0,7,17243.324169
-6.0,7,17266.18485
-6.0,7,17288.813928
-6.0,7,17311.458866
-6.0,7,17334.045475
-6.0,7,17356.723205
-6.0,7,17379.409672
-6.0,7,17402.261597
-6.0,7,17424.941418
-6.0,7,17447.557386
-6.0,7,17470.245001
-6.0,7,17492.876789
-6.0,7,17515.530788
-6.0,7,17538.237772
-6.0,7,17561.150111
-6.0,7,17583.848939
-6.0,7,17606.506718
-6.0,7,17629.196777
-6.0,7,17651.848203
-6.0,7,17674.42211
-6.0,7,17696.949685
-6.0,7,17719.726385
-6.0,7,17742.372171
-6.0,7,17765.061017
-6.0,7,17787.690734
-6.0,7,17810.324089
-6.0,7,17832.923867
-6.0,7,17855.512971
-6.0,7,17878.154618
-6.0,7,17900.949272
-6.0,7,17923.563066
-6.0,7,17946.187446
-6.0,7,17968.873789
-6.0,7,17991.539413
-6.0,7,18014.21583
-6.0,7,18037.074991
-6.0,7,18059.725454
-6.0,7,18082.376162
-6.0,7,18105.069371
-6.0,7,18127.725191
-6.0,7,18150.41906
-6.0,7,18173.075349
-6.0,7,18195.859236
-6.0,7,18218.507438
-6.0,7,18241.054256
-6.0,7,18263.740646
-6.0,7,18286.480157
-6.0,7,18309.192119
-6.0,7,18331.813544
-6.0,7,18354.448152
-6.0,7,18377.084751
-6.0,7,18399.673389
-6.0,7,18422.280891
-6.0,7,18445.107442
-6.0,7,18467.750443
-6.0,7,18490.435141
-6.0,7,18513.112682
-6.0,7,18535.792217
-6.0,7,18558.444896
