#{"t_start": 1661457521.2060063, "env_id": null}
r,l,t
0.0,8,22221.050164
0.0,8,22245.158037
0.0,8,22269.216965
0.0,8,22293.302284
0.0,8,22317.615103
0.0,8,22341.918163
0.0,8,22365.937084
0.0,8,22389.975427
0.0,8,22414.131536
0.0,8,22438.286621
0.0,8,22462.312057
0.0,8,22486.294703
0.0,8,22510.484781
0.0,8,22534.697075
0.0,8,22558.774117
0.0,8,22582.757676
0.0,8,22606.80807
0.0,8,22631.098849
0.0,8,22655.073714
0.0,8,22679.045578
0.0,8,22703.014975
0.0,8,22727.104808
0.0,8,22751.198577
0.0,8,22775.181046
0.0,8,22799.24768
0.0,8,22823.407194
0.0,8,22847.507084
0.0,8,22871.526278
0.0,8,22895.560367
0.0,8,22919.77403
0.0,8,22943.824173
0.0,8,22967.822833
0.0,8,22991.845271
0.0,8,23016.038594
0.0,8,23040.229845
0.0,8,23064.230573
0.0,8,23088.245012
0.0,8,23112.461127
0.0,8,23136.641672
0.0,8,23160.623062
0.0,8,23184.600088
0.0,8,23208.776818
0.0,8,23233.155326
0.0,8,23257.28264
0.0,8,23281.299857
0.0,8,23305.409857
0.0,8,23329.620326
0.0,8,23353.737137
0.0,8,23377.75156
0.0,8,23401.849809
0.0,8,23426.103344
0.0,8,23450.336283
0.0,8,23474.49005
0.0,8,23498.598377
0.0,8,23522.875801
0.0,8,23546.989564
0.0,8,23571.081898
0.0,8,23595.196789
0.0,8,23619.408903
0.0,8,23643.589484
0.0,8,23667.67436
0.0,8,23691.823252
0.0,8,23716.17854
0.0,8,23740.357718
0.0,8,23764.539658
0.0,8,23788.678224
0.0,8,23812.999648
0.0,8,23837.239872
0.0,8,23861.298331
0.0,8,23885.418909
0.0,8,23909.679103
0.0,8,23934.179616
0.0,8,23958.42936
0.0,8,23982.660881
0.0,8,24006.886723
0.0,8,24031.30162
0.0,8,24055.397887
0.0,8,24079.552316
0.0,8,24103.691314
0.0,8,24128.108757
0.0,8,24152.298132
0.0,8,24176.412392
0.0,8,24200.444179
0.0,8,24224.580336
0.0,8,24248.665484
0.0,8,24272.678615
0.0,8,24296.716537
0.0,8,24320.932038
0.0,8,24345.075073
0.0,8,24369.168856
0.0,8,24393.166057
0.0,8,24417.271211
0.0,8,24441.511027
0.0,8,24465.505467
0.0,8,24489.530839
0.0,8,24513.749372
0.0,8,24537.948951
0.0,8,24561.989627
0.0,8,24586.135277
0.0,8,24610.271432
