#{"t_start": 1661124862.1311226, "env_id": null}
r,l,t
9.96,7,26985.858895
10.41,7,27009.105481
5.47,7,27032.271137
10.5,7,27055.792242
10.6,7,27079.279203
10.17,7,27102.751162
2.7,7,27125.936978
11.16,7,27149.073156
9.4,7,27172.375881
1.8,7,27195.500504
11.26,7,27219.082417
11.72,7,27242.213897
12.24,7,27265.428472
1.01,7,27288.950235
9.5,7,27312.77229
10.47,7,27336.101161
4.97,7,27359.402067
11.01,7,27383.034485
9.9,7,27407.177942
7.76,7,27430.484842
7.23,7,27453.937017
10.17,7,27477.120111
9.24,7,27500.361609
2.16,7,27523.502733
10.8,7,27546.728042
9.77,7,27570.151545
4.5,7,27593.520751
10.47,7,27617.077959
9.73,7,27641.009814
8.55,7,27664.354494
1.54,7,27687.704893
11.53,7,27711.336598
10.34,7,27734.663048
1.9,7,27758.009301
10.17,7,27781.520215
6.06,7,27805.092007
6.04,7,27828.486469
3.67,7,27852.035527
7.13,7,27875.312829
8.63,7,27898.617703
2.31,7,27921.984661
8.91,7,27945.350082
8.5,7,27968.890639
4.1,7,27991.984279
7.44,7,28015.361067
8.27,7,28038.669916
5.41,7,28062.089209
1.9,7,28085.300802
10.27,7,28108.807319
9.8,7,28132.308882
4.3,7,28155.721109
7.27,7,28179.360858
6.4,7,28202.745828
6.47,7,28225.87887
1.9,7,28249.57335
4.1,7,28273.173854
9.46,7,28296.403907
1.33,7,28319.697433
6.66,7,28343.09186
6.9,7,28366.23827
5.67,7,28389.392103
3.17,7,28412.981856
5.5,7,28436.386603
8.4,7,28459.96614
-0.17,7,28483.262446
4.64,7,28506.892138
6.91,7,28530.186509
1.49,7,28553.592447
0.89,7,28577.283311
6.37,7,28600.505042
8.13,7,28623.964367
0.84,7,28647.677024
5.84,7,28671.080616
6.9,7,28694.428346
1.83,7,28717.585375
4.44,7,28740.880982
8.84,7,28764.468912
9.33,7,28787.773185
0.93,7,28811.31457
7.17,7,28834.758937
6.26,7,28858.329959
-3.17,7,28881.901566
4.07,7,28905.403642
3.93,7,28928.893521
6.21,7,28952.144585
3.07,7,28975.600757
3.94,7,28998.992126
9.23,7,29022.284318
1.67,7,29045.781488
9.37,7,29069.138828
7.87,7,29092.565738
-0.6,7,29115.945825
8.07,7,29139.564778
3.53,7,29163.074294
8.8,7,29186.513848
-3.93,7,29210.141697
5.82,7,29233.474941
1.31,7,29257.005098
-2.93,7,29280.439806
6.77,7,29303.840043
5.73,7,29327.235307
6.16,7,29350.463534
-3.93,7,29374.219049
8.83,7,29397.633903
7.67,7,29421.186237
1.5,7,29444.56826
7.27,7,29468.043453
5.16,7,29491.75686
-2.93,7,29515.207865
-3.8,7,29538.713731
7.61,7,29562.196708
5.28,7,29585.787678
3.34,7,29609.12839
5.77,7,29632.60917
5.5,7,29655.97287
1.6,7,29679.48938
-3.03,7,29703.036878
6.03,7,29726.206843
7.37,7,29749.653216
-6.0,7,29773.246113
-3.2,7,29796.733119
-3.0,7,29820.282022
-3.17,7,29843.917013
-3.0,7,29867.469469
-3.13,7,29890.863646
-3.3,7,29914.272769
5.37,7,29937.721313
7.77,7,29961.272845
-0.77,7,29984.915018
-0.8,7,30008.145581
-0.97,7,30031.790257
-3.13,7,30055.321505
-3.0,7,30078.708773
6.0,7,30102.051129
7.8,7,30125.641129
8.64,7,30149.237027
0.51,7,30173.028879
8.61,7,30196.289141
4.14,7,30219.747333
-3.23,7,30243.109732
7.11,7,30266.601265
10.46,7,30289.669403
5.7,7,30313.041904
4.2,7,30336.307747
9.39,7,30359.671479
9.11,7,30382.948335
1.23,7,30406.436374
0.99,7,30430.386808
8.81,7,30453.80706
1.0,7,30477.17323
5.9,7,30500.783529
8.55,7,30524.227192
9.4,7,30547.576262
-3.83,7,30570.99834
-2.97,7,30594.49358
3.83,7,30617.701796
1.47,7,30641.077445
8.77,7,30664.278598
8.4,7,30687.652534
7.3,7,30711.11577
4.3,7,30734.520959
2.43,7,30758.390241
3.46,7,30781.851682
-0.17,7,30805.018398
8.38,7,30828.539018
8.32,7,30852.054378
5.56,7,30875.37632
-1.6,7,30899.052999
6.11,7,30922.670885
9.57,7,30945.912371
1.93,7,30969.309765
9.6,7,30992.849991
8.4,7,31016.288836
-1.0,7,31039.636254
8.33,7,31063.217408
5.84,7,31086.926207
5.93,7,31110.288884
1.3,7,31133.916611
1.87,7,31157.458603
-3.03,7,31181.044972
-3.07,7,31204.709972
8.41,7,31228.008661
-3.17,7,31251.503795
-2.9,7,31274.958874
0.74,7,31298.476816
-2.97,7,31322.220557
-2.77,7,31345.941082
1.44,7,31369.390221
7.5,7,31392.834874
-2.8,7,31416.194513
-2.93,7,31439.676757
-3.03,7,31463.340972
6.1,7,31486.70396
1.64,7,31510.199717
-3.83,7,31533.740749
-2.73,7,31557.465403
-2.8,7,31580.984626
-2.73,7,31604.445231
-3.03,7,31627.850073
-2.77,7,31651.547328
-0.77,7,31674.944761
1.43,7,31698.464629
6.2,7,31722.305729
5.73,7,31745.798577
-2.8,7,31769.267977
-2.73,7,31792.61015
-3.1,7,31816.246608
-0.83,7,31839.904395
-3.17,7,31863.494918
-0.77,7,31886.949666
-2.73,7,31910.484461
-3.83,7,31933.989434
-2.73,7,31957.741959
-2.73,7,31981.163127
-3.07,7,32004.626585
-0.97,7,32028.17885
-2.83,7,32051.74219
-0.73,7,32075.170748
-6.0,7,32098.833665
-1.14,7,32122.280821
-0.87,7,32145.663446
-2.83,7,32169.137278
-3.13,7,32192.644089
-0.87,7,32216.227716
1.33,7,32239.665115
-3.63,7,32263.245612
-2.7,7,32287.002862
-2.97,7,32310.63404
-6.0,7,32334.235817
-2.97,7,32357.603294
-2.93,7,32381.180565
-2.77,7,32404.9128
-0.64,7,32428.397202
-2.83,7,32451.831497
-0.77,7,32475.309634
-6.0,7,32499.22282
-2.8,7,32522.733848
-2.73,7,32546.26286
-2.97,7,32569.781453
-2.73,7,32593.757582
-2.8,7,32617.225706
-2.87,7,32640.591465
-3.67,7,32664.289098
-0.47,7,32687.554895
3.57,7,32711.312613
-3.93,7,32734.833106
-3.0,7,32758.428226
-0.66,7,32781.986265
-0.77,7,32805.272933
-2.77,7,32828.780082
-2.77,7,32852.206184
-2.7,7,32875.76918
-6.0,7,32899.430335
-2.8,7,32922.754476
-3.03,7,32946.337765
-2.87,7,32970.051561
-2.67,7,32993.511626
-2.67,7,33016.938963
-2.97,7,33040.347054
-6.0,7,33064.027149
-3.0,7,33087.368921
-2.83,7,33110.751222
-3.5,7,33134.398016
-2.9,7,33158.008525
-2.73,7,33181.624037
-2.7,7,33205.103276
-2.77,7,33228.737436
-3.03,7,33252.078028
-3.23,7,33275.521609
-6.0,7,33299.129224
-3.17,7,33322.564809
-0.9,7,33346.345797
-0.83,7,33369.722104
-2.77,7,33393.152741
-2.93,7,33416.563237
