#{"t_start": 1661183722.4652815, "env_id": null}
r,l,t
6.29,7,23560.869446
9.0,7,23584.134336
7.06,7,23607.231389
-1.04,7,23630.082214
6.53,7,23653.438633
12.17,7,23676.760788
-0.23,7,23699.644415
7.27,7,23722.593915
4.17,7,23745.426071
3.59,7,23768.071064
5.03,7,23791.238511
11.94,7,23814.517401
9.36,7,23837.783763
2.6,7,23861.215263
4.73,7,23884.217658
10.7,7,23907.196239
7.77,7,23930.671796
6.13,7,23953.889986
7.81,7,23976.719082
3.79,7,23999.513588
-0.0,7,24022.378164
10.49,7,24045.397307
10.2,7,24068.444659
5.5,7,24091.073601
3.64,7,24114.028467
10.83,7,24137.433108
5.14,7,24160.260712
0.3,7,24182.89581
10.51,7,24206.213926
8.84,7,24228.870092
7.89,7,24251.347152
3.74,7,24274.47496
9.19,7,24297.391235
7.53,7,24320.222182
4.77,7,24343.32038
5.4,7,24366.488829
5.26,7,24389.612292
7.83,7,24412.333857
-0.8,7,24435.130355
9.24,7,24457.9907
8.07,7,24480.997506
1.59,7,24504.171983
7.53,7,24527.495785
6.03,7,24550.366034
8.04,7,24572.969804
6.56,7,24596.290631
8.33,7,24619.179237
5.26,7,24642.029891
3.33,7,24665.393842
5.03,7,24688.146371
10.7,7,24711.152375
4.91,7,24733.926936
7.6,7,24757.206117
11.37,7,24780.609516
11.11,7,24803.644334
1.93,7,24826.482483
10.33,7,24849.7777
10.13,7,24873.226961
5.96,7,24896.021076
7.1,7,24918.933128
5.07,7,24942.149664
9.74,7,24965.254999
1.96,7,24987.927959
11.22,7,25011.235826
7.04,7,25034.082661
4.84,7,25056.863507
10.7,7,25080.279641
7.59,7,25103.173969
10.49,7,25126.339324
-0.93,7,25149.015063
11.33,7,25171.936872
9.86,7,25195.013348
6.14,7,25218.320622
10.51,7,25241.758634
10.51,7,25265.010672
10.54,7,25288.022928
1.4,7,25311.21491
11.87,7,25334.433678
9.96,7,25357.51548
2.56,7,25380.188586
2.37,7,25402.720294
8.94,7,25426.118929
12.33,7,25449.3737
4.23,7,25472.709575
10.86,7,25495.696785
11.34,7,25518.915862
2.7,7,25541.71604
10.9,7,25564.872863
2.29,7,25587.561998
8.3,7,25610.663173
4.07,7,25634.182303
4.99,7,25656.914141
7.93,7,25679.95362
0.03,7,25703.330051
12.0,7,25726.534284
8.51,7,25749.879535
4.7,7,25772.930991
2.04,7,25795.890006
10.27,7,25819.302765
10.52,7,25842.348015
-0.4,7,25865.294234
9.83,7,25888.586347
8.23,7,25911.643517
4.51,7,25934.379808
3.1,7,25957.161701
5.77,7,25979.983802
10.63,7,26003.432324
1.87,7,26026.322235
8.64,7,26049.428923
9.66,7,26072.839796
8.74,7,26095.680199
7.37,7,26118.769585
7.23,7,26141.790197
11.0,7,26165.21087
3.9,7,26188.218243
12.1,7,26211.497377
10.19,7,26235.110629
7.18,7,26257.95413
3.7,7,26281.246307
9.77,7,26304.794038
6.23,7,26327.680211
3.03,7,26351.174152
9.96,7,26374.390831
9.23,7,26397.592407
2.6,7,26420.677011
9.23,7,26444.273733
7.99,7,26467.496672
5.71,7,26490.621807
2.17,7,26513.831814
8.24,7,26536.756454
11.67,7,26560.022222
3.2,7,26582.757297
11.67,7,26606.378453
9.97,7,26629.650341
